Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
CAVERJECT SOLR 40 MCG [alprostadil (vasodilator)],2,"QL - 8//day(s),MB"
dipyridamole soln 5 mg/ml,1,MB
dipyridamole tabs 25 mg,1,
dipyridamole tabs 50 mg,1,
dipyridamole tabs 75 mg,1,
EDEX KIT 10 MCG [alprostadil (vasodilator)],2,"QL - 8//day(s),MB"
EDEX KIT 20 MCG [alprostadil (vasodilator)],2,"QL - 8//day(s),MB"
EDEX KIT 40 MCG [alprostadil (vasodilator)],2,"QL - 8//day(s),MB"
isosorbide dinitrate er tbcr 40 mg,2,
isosorbide dinitrate tabs 10 mg,1,
isosorbide dinitrate tabs 20 mg,1,
isosorbide dinitrate tabs 30 mg,1,
isosorbide dinitrate tabs 5 mg,1,
isosorbide mononitrate er tb24 120 mg,1,
isosorbide mononitrate er tb24 30 mg,1,
isosorbide mononitrate er tb24 60 mg,1,
LETAIRIS TABS 10 MG [ambrisentan],4,LD
LETAIRIS TABS 5 MG [ambrisentan],4,LD
[Nitroglycerin] MINITRAN PT24 0.1 MG/HR,1,
[Nitroglycerin] MINITRAN PT24 0.2 MG/HR,1,
[Nitroglycerin] MINITRAN PT24 0.6 MG/HR,1,
[Nitroglycerin] NITRO-BID OINT 2 %,2,
NITRO-DUR PT24 0.3 MG/HR [nitroglycerin],2,
NITRO-DUR PT24 0.8 MG/HR [nitroglycerin],2,
NITROGLYCERIN ER CPCR 2.5 MG [nitroglycerin],1,
NITROGLYCERIN ER CPCR 6.5 MG [nitroglycerin],1,
NITROGLYCERIN ER CPCR 9 MG [nitroglycerin],1,
NITROGLYCERIN IN D5W SOLN 100-5 MCG/ML-% [nitroglycerin in d5w],2,MB
NITROGLYCERIN IN D5W SOLN 400-5 MCG/ML-% [nitroglycerin in d5w],2,MB
nitroglycerin pt24 0.4 mg/hr,1,
nitroglycerin soln 5 mg/ml,2,MB
NITROSTAT SUBL 0.3 MG [nitroglycerin],2,
NITROSTAT SUBL 0.4 MG [nitroglycerin],2,
NITROSTAT SUBL 0.6 MG [nitroglycerin],2,
PAPAVERINE HCL SOLN 30 MG/ML [papaverine hcl],2,MB
REMODULIN SOLN 100 MG/20ML [treprostinil],4,"LD,MB"
REMODULIN SOLN 20 MG/20ML [treprostinil],4,"LD,MB"
REMODULIN SOLN 200 MG/20ML [treprostinil],4,"LD,MB"
REMODULIN SOLN 50 MG/20ML [treprostinil],4,"LD,MB"
sildenafil citrate tabs 100 mg,1,QL - 8/30/day(s)
sildenafil citrate tabs 20 mg,1,QL - 8/30/day(s)
tadalafil tabs 10 mg,1,QL - 8/30/day(s)
tadalafil tabs 2.5 mg,1,QL - 8/30/day(s)
tadalafil tabs 20 mg,1,
tadalafil tabs 5 mg,1,QL - 8/30/day(s)
TRACLEER TABS 125 MG [bosentan],4,"QL - 30 day(s),LD"
TRACLEER TABS 62.5 MG [bosentan],4,"QL - 30 day(s),LD"
treprostinil soln 100 mg/20ml,1,"LD,MB"
treprostinil soln 20 mg/20ml,1,"LD,MB"
treprostinil soln 200 mg/20ml,1,MB
treprostinil soln 50 mg/20ml,1,"LD,MB"
TYVASO SOLN 0.6 MG/ML [treprostinil],2,"QL - 30 day(s),LD"
vardenafil hcl tabs 10 mg,1,QL - 8/30/day(s)
vardenafil hcl tabs 2.5 mg,1,QL - 8/30/day(s)
vardenafil hcl tabs 20 mg,1,QL - 8/30/day(s)
vardenafil hcl tabs 5 mg,1,QL - 8/30/day(s)
VENTAVIS SOLN 10 MCG/ML [iloprost],4,"QL - 30 day(s),LD"
VENTAVIS SOLN 20 MCG/ML [iloprost],4,"QL - 30 day(s),LD"
acetaminophen-codeine #2 tabs 300-15 mg,1,
acetaminophen-codeine #3 tabs 300-30 mg,1,
acetaminophen-codeine #4 tabs 300-60 mg,1,
acetaminophen-codeine soln 120-12 mg/5ml,1,
alfentanil hcl soln 1000 mcg/2ml,1,MB
buprenorphine hcl soln 0.3 mg/ml,1,MB
buprenorphine hcl-naloxone hcl subl 2-0.5 mg,1,QL - 30 day(s)
buprenorphine hcl-naloxone hcl subl 8-2 mg,1,QL - 30 day(s)
butorphanol tartrate soln 1 mg/ml,1,MB
butorphanol tartrate soln 2 mg/ml,1,MB
CHOLINE-MAG TRISALICYLATE LIQD 500 MG/5ML [choline & mag salicylate],1,
CODEINE SULFATE TABS 15 MG [codeine sulfate],2,
CODEINE SULFATE TABS 30 MG [codeine sulfate],1,
CODEINE SULFATE TABS 60 MG [codeine sulfate],1,
DURAMORPH SOLN 0.5 MG/ML [morphine sulfate],1,MB
DURAMORPH SOLN 1 MG/ML [morphine sulfate],1,MB
etodolac caps 200 mg,1,
etodolac caps 300 mg,1,
etodolac tabs 400 mg,1,
etodolac tabs 500 mg,1,
fentanyl citrate (pf) soct 100 mcg/2ml,1,MB
FENTANYL CITRATE (PF) SOLN 100 MCG/2ML [fentanyl citrate],1,MB
FENTANYL CITRATE (PF) SOLN 500 MCG/10ML [fentanyl citrate],2,MB
fentanyl pt72 100 mcg/hr,1,QL - 30 day(s)
fentanyl pt72 12 mcg/hr,1,QL - 30 day(s)
fentanyl pt72 25 mcg/hr,1,QL - 30 day(s)
fentanyl pt72 50 mcg/hr,1,QL - 30 day(s)
fentanyl pt72 75 mcg/hr,1,QL - 30 day(s)
hydrocodone-acetaminophen soln 7.5-325 mg/15ml,1,
hydrocodone-acetaminophen tabs 5-325 mg,1,
hydromorphone hcl liqd 1 mg/ml,1,
hydromorphone hcl pf soln 500 mg/50ml,1,MB
HYDROMORPHONE HCL SOLN 1 MG/ML [hydromorphone hcl],1,"QL - 30 day(s),MB"
HYDROMORPHONE HCL SOLN 2 MG/ML [hydromorphone hcl],1,MB
HYDROMORPHONE HCL SOLN 4 MG/ML [hydromorphone hcl],2,MB
HYDROMORPHONE HCL SUPP 3 MG [hydromorphone hcl],2,
hydromorphone hcl tabs 2 mg,1,
hydromorphone hcl tabs 4 mg,1,
hydromorphone hcl tabs 8 mg,1,
[Ibuprofen] IBU TABS 400 MG,1,
[Ibuprofen] IBU TABS 600 MG,1,
[Ibuprofen] IBU TABS 800 MG,1,
ibuprofen susp 100 mg/5ml,1,
[Indomethacin] INDOCIN SUPP 50 MG,2,
indomethacin caps 25 mg,1,
indomethacin caps 50 mg,1,
indomethacin er cpcr 75 mg,1,
INDOMETHACIN SODIUM SOLR 1 MG [indomethacin sodium],1,MB
INFUMORPH 200 SOLN 200 MG/20ML (10 MG/ML) [morphine sulfate for continuous microinfusion],2,MB
INFUMORPH 500 SOLN 500 MG/20ML (25 MG/ML) [morphine sulfate for continuous microinfusion],2,MB
ketorolac tromethamine soln 15 mg/ml,1,MB
ketorolac tromethamine soln 30 mg/ml,1,MB
ketorolac tromethamine soln 60 mg/2ml,1,MB
[Hydrocodone-acetaminophen] LORCET HD TABS 10- 325 MG,1,
[Hydrocodone-acetaminophen] LORCET PLUS TABS 7.5-325 MG,1,
[Hydrocodone-acetaminophen] LORTAB ELIX 10-300 MG/15ML,1,
meclofenamate sodium caps 100 mg,2,
meclofenamate sodium caps 50 mg,2,
mefenamic acid caps 250 mg,1,
meloxicam tabs 15 mg,1,
meloxicam tabs 7.5 mg,1,
meperidine hcl soln 100 mg/ml,1,MB
meperidine hcl soln 25 mg/ml,1,MB
meperidine hcl soln 50 mg/ml,1,MB
methadone hcl soln 10 mg/5ml,2,
METHADONE HCL SOLN 10 MG/ML [methadone hcl],2,MB
methadone hcl soln 5 mg/5ml,2,
METHADONE HCL TABS 10 MG [methadone hcl],1,
METHADONE HCL TABS 5 MG [methadone hcl],1,
MORPHINE SULFATE (CONCENTRATE) SOLN 100 MG/5ML [morphine sulfate],1,
morphine sulfate (pf) soln 0.5 mg/ml,1,MB
morphine sulfate (pf) soln 1 mg/ml,1,MB
MORPHINE SULFATE (PF) SOLN 10 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE (PF) SOLN 2 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE (PF) SOLN 4 MG/ML [morphine sulfate],2,MB
morphine sulfate er tbcr 100 mg,1,
morphine sulfate er tbcr 15 mg,1,
morphine sulfate er tbcr 200 mg,1,
morphine sulfate er tbcr 30 mg,1,
morphine sulfate er tbcr 60 mg,1,
MORPHINE SULFATE SOLN 1 MG/ML [morphine sulfate],1,MB
MORPHINE SULFATE SOLN 10 MG/5ML [morphine sulfate],1,
MORPHINE SULFATE SOLN 10 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 15 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 2 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 20 MG/5ML [morphine sulfate],1,
MORPHINE SULFATE SOLN 25 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 4 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 5 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 50 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SOLN 8 MG/ML [morphine sulfate],2,MB
MORPHINE SULFATE SUPP 10 MG [morphine sulfate],2,
MORPHINE SULFATE SUPP 20 MG [morphine sulfate],2,
MORPHINE SULFATE SUPP 30 MG [morphine sulfate],2,
MORPHINE SULFATE SUPP 5 MG [morphine sulfate],2,
MORPHINE SULFATE TABS 15 MG [morphine sulfate],2,
MORPHINE SULFATE TABS 30 MG [morphine sulfate],2,
nabumetone tabs 500 mg,1,
nabumetone tabs 750 mg,1,
nalbuphine hcl soln 10 mg/ml,1,MB
nalbuphine hcl soln 20 mg/ml,1,MB
naproxen tbec 375 mg,1,
naproxen sodium tabs 275 mg,1,
naproxen sodium tabs 550 mg,1,
naproxen susp 125 mg/5ml,1,
naproxen tabs 250 mg,1,
naproxen tabs 375 mg,1,
naproxen tabs 500 mg,1,
NEOPROFEN SOLN 10 MG/ML [ibuprofen lysine],2,MB
OFIRMEV SOLN 10 MG/ML [acetaminophen],2,MB
OPANA SOLN 1 MG/ML [oxymorphone hcl],2,MB
oxycodone hcl tabs 5 mg,1,
oxycodone-acetaminophen tabs 10-325 mg,1,
oxycodone-acetaminophen tabs 5-325 mg,1,
oxycodone-acetaminophen tabs 7.5-325 mg,1,
pentazocine-naloxone hcl tabs 50-0.5 mg,1,
SALSALATE TABS 500 MG [salsalate],1,
SALSALATE TABS 750 MG [salsalate],1,
sufentanil citrate soln 50 mcg/ml,1,MB
sulindac tabs 150 mg,1,
sulindac tabs 200 mg,1,
tramadol hcl tabs 50 mg,1,
tramadol-acetaminophen tabs 37.5-325 mg,1,
ULTIVA SOLR 1 MG [remifentanil hcl],2,MB
ULTIVA SOLR 2 MG [remifentanil hcl],2,MB
ULTIVA SOLR 5 MG [remifentanil hcl],2,MB
ADDERALL XR CP24 10 MG [amphetamine-,2,
ADDERALL XR CP24 15 MG [amphetamine- dextroamphetamine],2,
ADDERALL XR CP24 20 MG [amphetamine- dextroamphetamine],2,
ADDERALL XR CP24 25 MG [amphetamine- dextroamphetamine],2,
ADDERALL XR CP24 30 MG [amphetamine- dextroamphetamine],2,
ADDERALL XR CP24 5 MG [amphetamine- dextroamphetamine],2,
amphetamine-dextroamphetamine tabs 10 mg,1,
amphetamine-dextroamphetamine tabs 12.5 mg,1,
amphetamine-dextroamphetamine tabs 15 mg,1,
amphetamine-dextroamphetamine tabs 20 mg,1,
amphetamine-dextroamphetamine tabs 30 mg,1,
amphetamine-dextroamphetamine tabs 5 mg,1,
amphetamine-dextroamphetamine tabs 7.5 mg,1,
APTENSIO XR CP24 10 MG [methylphenidate hcl],2,
APTENSIO XR CP24 15 MG [methylphenidate hcl],2,
APTENSIO XR CP24 20 MG [methylphenidate hcl],2,
APTENSIO XR CP24 30 MG [methylphenidate hcl],2,
APTENSIO XR CP24 40 MG [methylphenidate hcl],2,
APTENSIO XR CP24 50 MG [methylphenidate hcl],2,
APTENSIO XR CP24 60 MG [methylphenidate hcl],2,
caffeine citrate soln 60 mg/3ml,1,MB
CONCERTA TBCR 18 MG [methylphenidate hcl],2,
CONCERTA TBCR 27 MG [methylphenidate hcl],2,
CONCERTA TBCR 36 MG [methylphenidate hcl],2,
CONCERTA TBCR 54 MG [methylphenidate hcl],2,
dexmethylphenidate hcl er cp24 10 mg,1,
dexmethylphenidate hcl er cp24 15 mg,1,
dexmethylphenidate hcl er cp24 20 mg,1,
dexmethylphenidate hcl er cp24 25 mg,1,
dexmethylphenidate hcl er cp24 30 mg,1,
dexmethylphenidate hcl er cp24 35 mg,1,
dexmethylphenidate hcl er cp24 40 mg,1,
dexmethylphenidate hcl er cp24 5 mg,1,
dexmethylphenidate hcl tabs 10 mg,1,
dexmethylphenidate hcl tabs 2.5 mg,1,
dexmethylphenidate hcl tabs 5 mg,1,
dextroamphetamine sulfate er cp24 10 mg,1,
dextroamphetamine sulfate er cp24 15 mg,1,
dextroamphetamine sulfate er cp24 5 mg,1,
dextroamphetamine sulfate tabs 10 mg,1,
dextroamphetamine sulfate tabs 5 mg,1,
methylphenidate hcl er (cd) cpcr 10 mg,1,
methylphenidate hcl er (cd) cpcr 20 mg,1,
methylphenidate hcl er (cd) cpcr 30 mg,1,
methylphenidate hcl er (cd) cpcr 40 mg,1,
methylphenidate hcl er (cd) cpcr 50 mg,1,
methylphenidate hcl er (cd) cpcr 60 mg,1,
methylphenidate hcl er tbcr 10 mg,1,
methylphenidate hcl er tbcr 18 mg,1,
methylphenidate hcl er tbcr 20 mg,1,
methylphenidate hcl er tbcr 27 mg,1,
methylphenidate hcl er tbcr 36 mg,1,
methylphenidate hcl er tbcr 54 mg,1,
methylphenidate hcl tabs 10 mg,1,
methylphenidate hcl tabs 20 mg,1,
methylphenidate hcl tabs 5 mg,1,
VYVANSE CAPS 10 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 20 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 30 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 40 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 50 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 60 MG [lisdexamfetamine dimesylate],2,
VYVANSE CAPS 70 MG [lisdexamfetamine dimesylate],2,
BANZEL SUSP 40 MG/ML [rufinamide],4,
BANZEL TABS 200 MG [rufinamide],4,
BANZEL TABS 400 MG [rufinamide],4,
BRIVIACT TABS 10 MG [brivaracetam],4,
BRIVIACT TABS 100 MG [brivaracetam],4,
BRIVIACT TABS 25 MG [brivaracetam],4,
BRIVIACT TABS 50 MG [brivaracetam],4,
BRIVIACT TABS 75 MG [brivaracetam],4,
carbamazepine chew 100 mg,1,
carbamazepine er cp12 100 mg,1,
carbamazepine er cp12 200 mg,1,
carbamazepine er cp12 300 mg,1,
carbamazepine er tb12 100 mg,1,
carbamazepine er tb12 200 mg,1,
carbamazepine er tb12 400 mg,1,
carbamazepine susp 100 mg/5ml,1,
carbamazepine tabs 200 mg,1,
CELONTIN CAPS 300 MG [methsuximide],2,
clonazepam tabs 0.5 mg,1,
clonazepam tabs 1 mg,1,
clonazepam tabs 2 mg,1,
[Phenytoin Sodium Extended] DILANTIN CAPS 30 MG,2,
[Phenytoin] DILANTIN INFATABS CHEW 50 MG,1,
divalproex sodium csdr 125 mg,1,
divalproex sodium er tb24 250 mg,1,
divalproex sodium er tb24 500 mg,1,
divalproex sodium tbec 125 mg,1,
divalproex sodium tbec 250 mg,1,
divalproex sodium tbec 500 mg,1,
EQUETRO CP12 200 MG [carbamazepine (antipsychotic)],2,
ethosuximide caps 250 mg,1,
ethosuximide soln 250 mg/5ml,1,
felbamate susp 600 mg/5ml,1,
felbamate tabs 400 mg,1,
felbamate tabs 600 mg,1,
fosphenytoin sodium soln 100 mg pe/2ml,1,MB
fosphenytoin sodium soln 500 mg pe/10ml,1,MB
gabapentin caps 100 mg,1,
gabapentin caps 300 mg,1,
gabapentin caps 400 mg,1,
gabapentin soln 250 mg/5ml,1,
gabapentin tabs 600 mg,1,
gabapentin tabs 800 mg,1,
LAMICTAL STARTER KIT 35 x 25 MG [lamotrigine],2,
LAMICTAL STARTER KIT 42 x 25 MG & 7 X 100 MG [lamotrigine],2,
LAMICTAL STARTER KIT 84 x 25 MG & 14X100 MG [lamotrigine],2,
lamotrigine chew 25 mg,1,
lamotrigine chew 5 mg,1,
lamotrigine tabs 100 mg,1,
lamotrigine tabs 150 mg,1,
lamotrigine tabs 200 mg,1,
lamotrigine tabs 25 mg,1,
levetiracetam er tb24 500 mg,1,
levetiracetam er tb24 750 mg,1,
LEVETIRACETAM IN NACL SOLN 1000 MG/100ML [levetiracetam in sodium chloride],2,MB
LEVETIRACETAM IN NACL SOLN 1500 MG/100ML [levetiracetam in sodium chloride],2,MB
LEVETIRACETAM IN NACL SOLN 500 MG/100ML [levetiracetam in sodium chloride],2,MB
levetiracetam soln 100 mg/ml,1,
levetiracetam soln 500 mg/5ml,1,MB
levetiracetam tabs 1000 mg,1,
levetiracetam tabs 250 mg,1,
levetiracetam tabs 500 mg,1,
levetiracetam tabs 750 mg,1,
MAGNESIUM SULFATE SOLN 20 GM/500ML [magnesium sulfate],2,MB
MAGNESIUM SULFATE SOLN 4 GM/100ML [magnesium sulfate],2,MB
MAGNESIUM SULFATE SOLN 4 GM/50ML [magnesium sulfate],2,MB
MAGNESIUM SULFATE SOLN 40 GM/1000ML [magnesium sulfate],2,MB
magnesium sulfate soln 50 %,1,MB
oxcarbazepine susp 300 mg/5ml,1,
oxcarbazepine tabs 150 mg,1,
oxcarbazepine tabs 300 mg,1,
oxcarbazepine tabs 600 mg,1,
[Phenytoin] PHENYTOIN INFATABS CHEW 50 MG,1,
phenytoin sodium extended caps 100 mg,1,
phenytoin sodium soln 50 mg/ml,1,MB
phenytoin susp 125 mg/5ml,1,
primidone tab 50mg,1,
primidone tabs 250 mg,1,
SABRIL PACK 500 MG [vigabatrin],4,"QL - 30 day(s),LD"
topiramate cpsp 15 mg,1,
topiramate cpsp 25 mg,1,
topiramate tabs 100 mg,1,
topiramate tabs 200 mg,1,
topiramate tabs 25 mg,1,
topiramate tabs 50 mg,1,
valproate sodium soln 500 mg/5ml,1,MB
valproic acid caps 250 mg,1,
valproic acid soln 250 mg/5ml,1,
[Ethosuximide] ZARONTIN SOLN 250 MG/5ML,1,
lithium carbonate caps 150 mg,1,
LITHIUM CARBONATE CAPS 300 MG [lithium carbonate],1,
lithium carbonate caps 600 mg,1,
lithium carbonate er tbcr 300 mg,1,
lithium carbonate er tbcr 450 mg,1,
LITHIUM CARBONATE TABS 300 MG [lithium carbonate],1,
LITHIUM SOLN 8 MEQ/5ML [lithium],2,
[Ergotamine W/ Caffeine] CAFERGOT TABS 1-100 MG,2,
ergoloid mesylates tabs 1 mg,1,
ergotamine-caffeine tabs 1-100 mg,1,
ISOMETHEPTENE-DICHLORAL-APAP CAPS 65-100- 325 MG [isometheptene-dichloralphenazone- acetaminophen],1,
[Ergotamine W/ Caffeine] MIGERGOT SUPP 2-100 MG,2,
naratriptan hcl tabs 1 mg,1,
naratriptan hcl tabs 2.5 mg,1,
rizatriptan benzoate tabs 10 mg,1,
rizatriptan benzoate tabs 5 mg,1,
rizatriptan benzoate tbdp 10 mg,1,
rizatriptan benzoate tbdp 5 mg,1,
SUMATRIPTAN SOLN 20 MG/ACT [sumatriptan],1,
SUMATRIPTAN SUCCINATE REFILL SOCT 6 MG/0.5ML [sumatriptan succinate],1,
SUMATRIPTAN SUCCINATE SOAJ 6 MG/0.5ML [sumatriptan succinate],1,
sumatriptan succinate soln 6 mg/0.5ml,1,
sumatriptan succinate sosy 6 mg/0.5ml,1,
sumatriptan succinate tabs 100 mg,1,
sumatriptan succinate tabs 25 mg,1,
sumatriptan succinate tabs 50 mg,1,
amantadine hcl caps 100 mg,1,
amantadine hcl syrp 50 mg/5ml,1,
APOKYN SOCT 30 MG/3ML [apomorphine hydrochloride],4,QL - 30 day(s)
benztropine mesylate soln 1 mg/ml,1,MB
benztropine mesylate tabs 0.5 mg,1,
benztropine mesylate tabs 1 mg,1,
benztropine mesylate tabs 2 mg,1,
bromocriptine mesylate caps 5 mg,1,
bromocriptine mesylate tabs 2.5 mg,1,
cabergoline tabs 0.5 mg,1,
carbidopa tabs 25 mg,1,
carbidopa-levodopa er tbcr 25-100 mg,1,
carbidopa-levodopa er tbcr 50-200 mg,1,
carbidopa-levodopa tabs 10-100 mg,1,
carbidopa-levodopa tabs 25-100 mg,1,
carbidopa-levodopa tabs 25-250 mg,1,
carbidopa-levodopa-entacapone tabs 12.5-50-200 mg,1,
carbidopa-levodopa-entacapone tabs 18.75-75-200 mg,1,
carbidopa-levodopa-entacapone tabs 25-100-200 mg,2,
carbidopa-levodopa-entacapone tabs 31.25-125-200 mg,1,
carbidopa-levodopa-entacapone tabs 37.5-150-200 mg,2,
carbidopa-levodopa-entacapone tabs 50-200-200 mg,1,
DUOPA SUSP 4.63-20 MG/ML [carbidopa-levodopa],4,MB
ENTACAPONE TABS 200 MG [entacapone],1,
LODOSYN TABS 25 MG [carbidopa],2,
pramipexole dihydrochloride tabs 0.125 mg,1,
pramipexole dihydrochloride tabs 0.25 mg,1,
pramipexole dihydrochloride tabs 0.5 mg,1,
pramipexole dihydrochloride tabs 0.75 mg,1,
pramipexole dihydrochloride tabs 1 mg,1,
pramipexole dihydrochloride tabs 1.5 mg,1,
rasagiline mesylate tabs 0.5 mg,1,
rasagiline mesylate tabs 1 mg,1,
ropinirole hcl er tb24 12 mg,1,
ropinirole hcl er tb24 2 mg,1,
ropinirole hcl er tb24 4 mg,1,
ropinirole hcl er tb24 6 mg,1,
ropinirole hcl er tb24 8 mg,1,
ropinirole hcl tabs 0.25 mg,1,
ropinirole hcl tabs 0.5 mg,1,
ropinirole hcl tabs 1 mg,1,
ropinirole hcl tabs 2 mg,1,
ropinirole hcl tabs 3 mg,1,
ropinirole hcl tabs 4 mg,1,
ropinirole hcl tabs 5 mg,1,
selegiline hcl tabs 5 mg,1,
trihexyphenidyl hcl soln 0.4 mg/ml,1,
trihexyphenidyl hcl tabs 2 mg,1,
trihexyphenidyl hcl tabs 5 mg,1,
alprazolam tabs 0.25 mg,1,QL - 30 day(s)
alprazolam tabs 0.5 mg,1,QL - 30 day(s)
alprazolam tabs 1 mg,1,QL - 30 day(s)
alprazolam tabs 2 mg,1,QL - 30 day(s)
buspirone hcl tabs 10 mg,1,
buspirone hcl tabs 15 mg,1,
buspirone hcl tabs 30 mg,1,
buspirone hcl tabs 5 mg,1,
buspirone hcl tabs 7.5 mg,1,
chlordiazepoxide hcl caps 10 mg,1,
chlordiazepoxide hcl caps 25 mg,1,
chlordiazepoxide hcl caps 5 mg,1,
clorazepate dipotassium tabs 15 mg,1,
clorazepate dipotassium tabs 3.75 mg,1,
clorazepate dipotassium tabs 7.5 mg,1,
DIASTAT ACUDIAL GEL 10 MG [diazepam (anticonvulsant)],2,
DIASTAT ACUDIAL GEL 20 MG [diazepam (anticonvulsant)],2,
DIASTAT PEDIATRIC GEL 2.5 MG [diazepam (anticonvulsant)],2,
[Diazepam] DIAZEPAM INTENSOL CONC 5 MG/ML,1,
diazepam soln 5 mg/5ml,2,
diazepam soln 5 mg/ml,1,MB
diazepam tabs 10 mg,1,
diazepam tabs 2 mg,1,
diazepam tabs 5 mg,1,
droperidol soln 2.5 mg/ml,1,MB
hydroxyzine hcl soln 25 mg/ml,2,MB
hydroxyzine hcl soln 50 mg/ml,1,MB
hydroxyzine hcl syrp 10 mg/5ml,1,
hydroxyzine hcl tabs 10 mg,1,
hydroxyzine hcl tabs 25 mg,1,
hydroxyzine hcl tabs 50 mg,1,
hydroxyzine pamoate caps 100 mg,2,
hydroxyzine pamoate caps 25 mg,1,
hydroxyzine pamoate caps 50 mg,1,
[Lorazepam] LORAZEPAM INTENSOL CONC 2 MG/ML,1,QL - 30 day(s)
lorazepam soln 2 mg/ml,1,MB
lorazepam soln 4 mg/ml,1,MB
lorazepam tabs 0.5 mg,1,QL - 30 day(s)
lorazepam tabs 1 mg,1,QL - 30 day(s)
lorazepam tabs 2 mg,1,QL - 30 day(s)
midazolam hcl (pf) soln 10 mg/2ml,1,MB
midazolam hcl (pf) soln 2 mg/2ml,1,MB
midazolam hcl (pf) soln 5 mg/ml,1,MB
midazolam hcl soln 10 mg/2ml,1,MB
midazolam hcl soln 2 mg/2ml,1,MB
midazolam hcl syrp 2 mg/ml,1,
[Pentobarbital Sodium] NEMBUTAL SOLN 50 MG/ML,2,MB
oxazepam caps 10 mg,1,QL - 30 day(s)
oxazepam caps 15 mg,1,QL - 30 day(s)
oxazepam caps 30 mg,1,QL - 30 day(s)
PHENOBARBITAL ELIX 20 MG/5ML [phenobarbital],1,
PHENOBARBITAL SODIUM SOLN 130 MG/ML [phenobarbital sodium],2,MB
PHENOBARBITAL SODIUM SOLN 65 MG/ML [phenobarbital sodium],2,MB
PHENOBARBITAL TABS 100 MG [phenobarbital],1,
PHENOBARBITAL TABS 15 MG [phenobarbital],1,
PHENOBARBITAL TABS 16.2 MG [phenobarbital],1,
PHENOBARBITAL TABS 30 MG [phenobarbital],1,
PHENOBARBITAL TABS 32.4 MG [phenobarbital],1,
PHENOBARBITAL TABS 60 MG [phenobarbital],1,
PHENOBARBITAL TABS 64.8 MG [phenobarbital],1,
PHENOBARBITAL TABS 97.2 MG [phenobarbital],1,
PRECEDEX SOLN 200 MCG/2ML [dexmedetomidine hcl],2,MB
SILENOR TABS 3 MG [doxepin hcl (sleep)],2,
SILENOR TABS 6 MG [doxepin hcl (sleep)],2,
temazepam caps 15 mg,1,QL - 30 day(s)
temazepam caps 30 mg,1,QL - 30 day(s)
zolpidem tartrate tabs 5 mg,1,QL - 30 day(s)
acamprosate calcium tbec 333 mg,1,
flumazenil soln 0.5 mg/5ml,1,MB
guanfacine hcl er tb24 1 mg,1,
guanfacine hcl er tb24 2 mg,1,
guanfacine hcl er tb24 3 mg,1,
guanfacine hcl er tb24 4 mg,1,
memantine hcl tabs 10 mg,1,
memantine hcl tabs 5 mg,1,
NAMENDA SOLN 10 MG/5ML [memantine hcl],2,
NAMENDA TITRATION PAK TABS 28 x 5 MG & 21 X 10 MG [memantine hcl],2,
riluzole tabs 50 mg,1,
selegiline hcl caps 5 mg,1,
BREVITAL SODIUM SOLR 500 MG [methohexital sodium],2,MB
etomidate soln 2 mg/ml,1,MB
FORANE SOLN  [isoflurane],2,
ketamine hcl soln 10 mg/ml,1,MB
ketamine hcl soln 100 mg/ml,1,MB
ketamine hcl soln 50 mg/ml,1,MB
propofol emul 1000 mg/100ml,1,MB
propofol emul 200 mg/20ml,1,MB
AVONEX KIT 30MCG    [interferon beta-1a],4,"QL - 30 day(s),MB"
EXTAVIA KIT 0.3 MG [interferon beta-1b],2,QL - 30 day(s)
[Glatiramer Acetate] GLATOPA SOSY 20 MG/ML,1,QL - 30 day(s)
naloxone hcl soct 0.4 mg/ml,1,MB
naloxone hcl soln 0.4 mg/ml,1,MB
naloxone hcl sosy 2 mg/2ml,2,MB
NALTREXONE HCL POWD  [naltrexone hcl (bulk)],2,
naltrexone hcl tabs 50 mg,1,
NARCAN LIQD 4 MG/0.1ML [naloxone hcl],2,
amitriptyline hcl tabs 10 mg,1,
amitriptyline hcl tabs 100 mg,1,
amitriptyline hcl tabs 150 mg,1,
amitriptyline hcl tabs 25 mg,1,
amitriptyline hcl tabs 50 mg,1,
amitriptyline hcl tabs 75 mg,1,
amoxapine tabs 100 mg,2,
amoxapine tabs 150 mg,2,
amoxapine tabs 25 mg,2,
amoxapine tabs 50 mg,2,
aripiprazole tabs 10 mg,1,
aripiprazole tabs 15 mg,1,
aripiprazole tabs 2 mg,1,
aripiprazole tabs 20 mg,1,
aripiprazole tabs 30 mg,1,
